"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","gostou","n_reproducao","id_cliente"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.251647267692,-7.58253718415556,61.5522167528217,0,264600,2013,TRUE,3,"#ID1349"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.559642802782,-11.5245322547528,32.3009541090946,0,375571,1970,FALSE,4,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,139.766910362797,-4.97094936236321,64.6880170661215,0,282614,2009,TRUE,4,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,125.207628675607,-7.60925795350556,66.7942490155286,0,268966,2019,TRUE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,127.654781762629,-6.09575082081442,71.0907460252667,43.0655953040533,200039,1971,TRUE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,118.005949315474,-12.3206247747767,53.7877642216334,0,453060,1973,FALSE,1,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.886351994482,-7.21799931035824,21.2745848158571,81.1767633836406,142065,2000,TRUE,7,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86.6782687913286,-9.29482162545254,74.3672852405445,0,169161,2016,TRUE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,117.766808972394,-5.30717127648116,72.2878747553246,0,200840,2007,TRUE,4,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,93.3305947140528,-8.29964163053852,13.597560011564,60.9209659196701,223398,2011,TRUE,7,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,128.243615346807,-14.5386079543292,43.3108831478349,0,169045,1971,FALSE,5,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,96.8282527473204,-5.20648150666602,19.8127711383519,59.4417816839284,257045,2011,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,121.097822089532,-11.7500743385688,27.3802718044732,0,952923,1962,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74.1671216509051,-11.8726111635229,77.8458351567696,0,136426,2019,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.837157063004,-8.22386695731368,73.2466461041378,0,198543,2013,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,118.423914144112,-8.7089655733637,77.9175789006025,0,212277,1988,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,79.7649954312264,-6.6005693491621,67.4291218088134,0,138392,2021,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94.5854536298404,-8.38077932906209,69.8339293961903,0,217954,2015,FALSE,6,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.9047818445951,-6.93828886581835,19.1449851085153,80.1745411563561,146605,2012,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107.102227410367,-8.63987294731217,72.3956464045897,0,163257,2016,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,121.347480859045,-13.6770341279074,0,0,353212,2012,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,101.541815593375,-6.39324065281914,71.3811732039029,20.6069017237878,101656,2001,TRUE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,103.118048453604,-7.10687337454064,60.3485608861791,0,162641,2019,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,80.7120805109385,-7.24996280243884,74.6406728087729,0,187728,2021,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,99.4561131939945,-6.65051391063291,19.75521928641,62.8802129338106,290973,2015,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,90.5510632031413,-6.91336863735162,14.7735954284325,68.9739858126203,230281,1999,FALSE,3,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,50.797142916698,-23.8780987339503,0,0,267802,2021,TRUE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,108.994274531948,-7.92143919147134,78.5697835915505,0,315803,2015,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105.455589591141,-6.07322419268267,16.2369997712782,53.8400308456475,231760,2010,FALSE,5,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,101.790169455065,-5.34126222226569,22.8808360137787,77.662192174111,247561,2003,FALSE,4,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,133.517328459381,-7.01275994385541,75.5231279404119,22.7354582245555,246707,2001,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95.9892028025663,-7.93956681434735,65.9986879448173,0,201216,2014,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92.4582357326292,-7.04888092003595,65.1265129504846,0,195152,2014,FALSE,2,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,132.942383533003,-24.5152620411118,0,0,189597,2009,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,115.96505872407,-18.9750466731007,0,0,98705,1999,FALSE,3,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123.723196160193,-5.85824521935524,77.1424631652846,0,281040,2011,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,125.86680615138,-5.5967401414965,24.7150801712574,0,530328,1954,FALSE,4,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,87.9322031371562,-7.45751096981641,17.5487063441592,66.2095292366843,199606,2006,TRUE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,124.012952795626,-12.0268764243145,77.0644565679013,32.8239313398248,317209,1972,TRUE,4,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.401464752088,-12.2051193025563,51.9785844058136,0,127616,1959,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52.5501820438635,-7.48529391605329,70.4176385917911,0,132547,2014,FALSE,4,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,118.561072890267,-6.20759457427338,44.6842681724051,0,95983,1998,TRUE,4,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,89.030968938432,-6.05884035503973,61.8831779936001,19.2415152617541,121703,2021,TRUE,5,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,115.052050217988,-7.23280525588593,74.1707075023597,0,164811,2005,FALSE,4,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139.040109933521,-7.53369449021201,80.3996755652601,22.010306059931,227574,2006,TRUE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,106.261114342538,-7.2016946301669,16.6865493620806,70.8917800863383,221553,2020,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.559445519016,-7.12932485384673,71.3431220108751,0,178312,2017,FALSE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,118.987673623595,-9.99576259439911,30.4534033969784,0,495570,1957,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,76.2980778177859,-4.82811793449037,69.5503116794844,0,208121,2018,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90.223815905344,-9.02088029375459,76.9685933370676,0,178925,2018,FALSE,4,"#ID1349"
"Nenhuma",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,115.083264830436,-12.1434920546907,34.5563805819493,0,296752,1942,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,87.2410731714715,-2.51049315533994,74.1764556529212,0,157119,2020,FALSE,1,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,96.7778359361648,-11.2846301627073,70.3604285349813,0,196007,2018,FALSE,3,"#ID1349"
"Nenhuma",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.535224276894,-28.0834274061291,0,0,188128,1992,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,90.5767688657512,-10.9995595892561,66.9544344437346,0,207943,2019,FALSE,2,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,105.345670409971,-11.0227769787588,72.3682167168773,0,319037,1988,TRUE,5,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,120.642054072322,-7.32812769163737,78.3968327210877,0,251051,2010,FALSE,8,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.996194562013,-9.61218149242887,75.6813591915575,0,178737,2011,FALSE,7,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,106.907325348601,-5.97762470558552,80.3246670537378,20.2101999463281,209494,1996,TRUE,1,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,111.542977418087,-7.51331582985398,65.7350024961399,0,263304,1986,TRUE,5,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,106.219222065983,-7.93792482853319,85.0009400709538,0,237560,2001,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.7316209745015,-7.53299828017243,73.8166794141411,0,201038,2021,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,107.381820226636,-7.26905179581833,68.6500344875364,0,262497,1981,FALSE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,91.9480910033365,-7.55872182688775,25.3195263265015,73.8003048554473,203081,2011,FALSE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,99.6625337982167,-6.46498913448748,22.7758362807227,68.0627874581147,207058,2001,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.568520261425,-8.09816448862997,79.1956817146441,0,166508,2015,FALSE,1,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,79.4118375494638,-7.50424024233239,76.0547854038741,0,215653,2021,FALSE,1,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,97.0841168689169,-7.40461090740375,78.2812579772013,23.138106073115,236498,2016,TRUE,5,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,100.815056414309,-8.55044547264017,21.5257525528825,64.9133023530138,189960,2014,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89.6346042899616,-6.75728720544961,70.1896629702797,0,178430,2014,FALSE,5,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117.631964970364,-5.38651337268548,65.2737535727887,0,114996,2020,TRUE,5,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77.9680824144988,-9.25035870594734,80.1999097312358,0,171050,2018,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,113.914633135339,-6.52090385478157,22.2853023465989,90.3224377437934,234937,2004,FALSE,2,"#ID1349"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,121.217855768844,-8.82966155161476,60.1055451769449,0,279788,2000,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.614332082957,-9.74451939440204,82.4231743329057,0,207450,2016,TRUE,2,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,86.9947452613881,-10.1418660508299,78.3724446079317,0,249242,2021,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.936542339296,-7.53117281796368,68.1811346344368,27.2892590649073,322085,1971,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,133.635549858516,-6.54840908029209,68.2291207264973,0,137629,2015,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.7756223641629,-10.9180547285681,76.9392515366516,0,259481,2019,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.626504997424,-5.68921970740801,16.8034517188753,75.7708165348575,241830,2007,TRUE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125.200318604741,-5.01407592973349,77.949532126165,0,201708,2017,FALSE,3,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,132.565211376936,-7.45530909551232,58.4115063466794,0,157140,2020,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,116.509661625649,-20.9281601331685,0,0,88479,1996,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126.68246207614,-8.78186621787036,77.7690647147938,0,157016,2015,TRUE,1,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,124.267222056732,-8.09675924874135,70.7775905170095,0,249275,2001,FALSE,6,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,114.258285045551,-11.1202594841864,74.2946915177393,0,227615,2008,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,68.2329159733535,-25.499990773527,0,0,291757,1990,FALSE,3,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,88.7046249304134,-5.91335560104672,15.4923810180993,76.3088287206603,243513,2018,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,79.3886062258426,-6.37466341732028,25.8508969457364,83.7031054406477,239656,2004,FALSE,5,"#ID1349"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,126.02456844438,-7.21954343247506,76.2826742272715,0,194151,2021,TRUE,7,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,176.621296990387,-6.35667640795795,58.4948148080289,0,195479,2021,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.365277298555,-5.65554110883459,59.4799838804562,0,176931,2019,TRUE,4,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88.0070114516737,-8.91999878032623,66.2988122094491,0,187253,2019,FALSE,5,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,87.7103142934722,-6.11151847670426,22.0813875975297,81.5433979445824,264792,2004,FALSE,1,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,117.55187561534,-11.513120291404,40.1905956214038,0,427404,2006,FALSE,4,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,97.9929854472614,-9.55087127920193,71.5581891801925,38.655929659264,275738,1950,FALSE,3,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,92.5399144543534,-17.4266475076905,80.8469843970518,0,228242,2021,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77.6410968444822,-12.0023524961799,77.4144225954943,0,200739,2021,FALSE,2,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,87.8617241616468,-7.85385306213245,14.9237262455099,67.7739583363948,289638,2011,TRUE,5,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,90.3790095506182,-6.53549694839649,21.7719169989535,80.7177657990798,240976,2005,FALSE,5,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,102.576921370542,-8.24468323073979,13.5042352586823,69.4443249572574,220779,2005,TRUE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,110.285684370103,-6.00603072934095,29.8543769077923,77.4398521385755,164744,2009,FALSE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89.6301051153538,-6.78830157082371,71.3495326910219,0,212394,2016,FALSE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,148.102472068902,-8.03269032496018,74.7090913435034,0,206659,1964,TRUE,5,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93.000549492278,-8.57551680791212,74.031206565679,0,174638,2018,FALSE,1,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,119.53876960492,-8.39355376743082,81.1966439398175,0,178533,2011,TRUE,5,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,86.5657138830748,-6.16236099764259,14.5062526051325,42.158129103023,269772,2012,FALSE,2,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,97.4260352304539,-5.51135374628084,62.7839578900747,0,241044,2019,TRUE,7,"#ID1349"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,114.878631302602,-7.27303421853719,75.7992777185232,17.5930296383438,321083,2019,FALSE,2,"#ID1349"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,121.356021153511,-13.4719981782816,42.7687044624028,0,605019,1986,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.0937429997564,-15.2796703521191,81.0654412887338,0,176195,2019,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.7369381368088,-6.81721935366894,66.1598279912174,0,214343,2020,FALSE,2,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,78.3831144631199,-10.1480928258605,73.7917263177639,0,137575,2018,FALSE,2,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,69.7813412032845,-5.73792954995939,66.4065964281655,0,344069,1983,TRUE,4,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,123.243753218692,-10.18361191519,36.5086231083686,0,278031,1956,TRUE,4,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,109.375074037023,-8.66592062809895,12.9795619483279,69.4210427678736,201111,2014,FALSE,6,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,97.325283510905,-12.6837794193691,78.6565608324909,0,179116,2020,FALSE,3,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,83.2959284700285,-6.36044173197566,17.2730127570028,74.4523936711498,173311,1989,TRUE,2,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.817550760914,-8.20950340539695,65.8962345556975,0,170743,2018,FALSE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,81.4271472944912,-9.96723806006078,76.8877015974337,0,236032,2020,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102.853923352871,-9.13112801393626,77.4611625526323,0,268962,2002,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,114.325840391192,-6.10647849345684,64.3143458219639,0,241499,2018,TRUE,8,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,77.7001218085708,-9.68907241183621,81.372509444851,0,217023,2019,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.8903489491279,-10.5266105346553,65.7522902334131,0,208179,2021,FALSE,2,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,119.269459220955,-7.16678509728579,83.7650385345522,23.0548324263035,219027,2014,FALSE,1,"#ID1349"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,127.343310575332,-10.7923572932119,32.1389709925014,0,403660,1986,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,96.1046918825247,-8.88416634626196,78.7876344487128,0,212067,2021,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122.441222084144,-9.57206158725407,71.1930355123496,0,189944,2016,FALSE,1,"#ID1349"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,97.5920392844939,-5.76448800430717,20.299517853689,72.7397393604805,163587,2009,TRUE,3,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.8996027308,-7.30213273632659,72.0388034526914,0,194804,2014,TRUE,3,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,88.777329999466,-7.58881041973023,77.2661005013643,19.4948874889888,267234,1991,FALSE,4,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.7138916076969,-8.56154815914318,72.0635936556687,0,181074,2021,FALSE,4,"#ID1349"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,76.2831610034623,-8.9760997705211,69.5314690053955,0,156534,2019,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,159.335002493205,-6.76537184640859,54.7935797278041,0,198343,2021,FALSE,4,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,143.325065794615,-5.62777211540699,72.6354451392796,0,252491,1999,TRUE,2,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,102.230985265649,-8.084749788342,20.7437522388486,87.4433659002664,210781,2008,FALSE,4,"#ID1349"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,115.613661545622,-9.88448271724867,71.9785351109529,0,198834,2011,FALSE,2,"#ID1349"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.280575832854,-6.9832107803408,79.4450011978003,18.0568292198166,201766,2012,TRUE,2,"#ID1349"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,122.134172939183,-4.54070803654313,75.8702541754547,0,183073,1996,FALSE,2,"#ID1349"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,134.377422562068,-7.57149708646872,67.9919514838607,25.1587275404479,173526,1976,TRUE,4,"#ID1349"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112.594664217557,-8.8511649656621,70.1332842632028,0,182497,2015,FALSE,4,"#ID1349"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,143.144518283712,-7.0882505330376,56.8396377022007,0,241768,2019,TRUE,4,"#ID1349"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,91.2332534508672,-7.88320011187321,16.1555929243793,70.114083551585,287636,1995,FALSE,4,"#ID1349"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,123.918783618105,-6.86162843826498,75.3531771710157,0,193625,2021,FALSE,1,"#ID1349"
